,menu_name,menu_category,menu_image
1856,Fried pork belly,อาหารไทย,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833394/Toto%20Inasal%20Bangyai%20%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%95%E0%B9%82%E0%B8%95%E0%B9%89%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%A5%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88/Fried%20pork%20belly.png
1857,Sweet Potato Fries,อาหารญี่ปุ่น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833441/Toto%20Inasal%20Bangyai%20%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%95%E0%B9%82%E0%B8%95%E0%B9%89%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%A5%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88/Sweet%20Potato%20Fries.png
1858,Edamame,ของหวาน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833382/Toto%20Inasal%20Bangyai%20%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%95%E0%B9%82%E0%B8%95%E0%B9%89%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%A5%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88/Edamame.png
1859,Halo Halo Regular,ของหวาน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833404/Toto%20Inasal%20Bangyai%20%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%95%E0%B9%82%E0%B8%95%E0%B9%89%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%A5%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88/Halo%20Halo%20Regular.png
1860,Crema de Leche,ของหวาน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833356/Toto%20Inasal%20Bangyai%20%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%95%E0%B9%82%E0%B8%95%E0%B9%89%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%A5%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88/Crema%20de%20Leche.png
1861,Fresh Mozzarella Tomato & Pesto,อาหารคลีน/สลัด,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857950/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Fresh%20Mozzarella%20Tomato%20and%20Pesto.png
1862,Chicken & Crispy Bacon Caesar Wrap,อาหารคลีน/สลัด,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857950/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Chicken%20and%20Crispy%20Bacon%20Caesar%20Wrap.png
1863,Croque Monsieur,อาหารคลีน/สลัด,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832884/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Croque%20Monsieur.png
1864,Pink Lemonade Premium French Soda,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833004/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Pink%20Lemonade%20Premium%20French%20Soda.png
1865,Sinigang Soup,อาหารฟิวชั่น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833429/Toto%20Inasal%20Bangyai%20%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%95%E0%B9%82%E0%B8%95%E0%B9%89%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%A5%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88/Sinigang%20Soup.png
1866,Fried Rice Vegan,อาหารมังสวิรัติ,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833397/Toto%20Inasal%20Bangyai%20%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%95%E0%B9%82%E0%B8%95%E0%B9%89%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%A5%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88/Fried%20Rice%20Vegan.png
1867,Inasal Chicken Set,อาหารนานาชาติ,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833408/Toto%20Inasal%20Bangyai%20%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%95%E0%B9%82%E0%B8%95%E0%B9%89%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%A5%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88/Inasal%20Chicken%20Set.png
1868,Mixed Root Chips BBQ,ของหวาน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832989/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Mixed%20Root%20Chips%20BBQ.png
1869,Sugar Free Peppermint Mints,ของหวาน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833042/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Sugar%20Free%20Peppermint%20Mints.png
1870,Caramel Macchiato Popcorn & Pretzel,ของหวาน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857949/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Caramel%20Macchiato%20Popcorn%20and%20Pretzel.png
1871,กะเพราหมูสับราดข้าว+กะเพราไก่ราดข้าว,อาหารไทย,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833655/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%96%E0%B8%B2%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%81%E0%B8%AB%E0%B9%89%E0%B8%87%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B9%81%E0%B8%A1%E0%B9%88%28%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%94%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%8C%29/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AA%E0%B8%B1%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%2B%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7.png
1872,ข้าวคลุกน้ำพริกเผา,อาหารไทย,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833677/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%96%E0%B8%B2%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%81%E0%B8%AB%E0%B9%89%E0%B8%87%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B9%81%E0%B8%A1%E0%B9%88%28%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%94%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%8C%29/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%84%E0%B8%A5%E0%B8%B8%E0%B8%81%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%9C%E0%B8%B2.png
1873,น้ำพริกเผา,อาหารไทย,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833718/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%96%E0%B8%B2%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%81%E0%B8%AB%E0%B9%89%E0%B8%87%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B9%81%E0%B8%A1%E0%B9%88%28%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%94%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%8C%29/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%9C%E0%B8%B2.png
1874,ข้าวน้ำพริกเผาผักลวก และ ปลาทู,อาหารไทย,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833681/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%96%E0%B8%B2%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%81%E0%B8%AB%E0%B9%89%E0%B8%87%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B9%81%E0%B8%A1%E0%B9%88%28%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%94%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%8C%29/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%9C%E0%B8%B2%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%A5%E0%B8%A7%E0%B8%81%20%E0%B9%81%E0%B8%A5%E0%B8%B0%20%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%B9.png
1875,Mixed Berry Greek Yogurt,"อาหารคลีน/สลัด, ของหวาน",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832984/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Mixed%20Berry%20Greek%20Yogurt.png
1876,Coated Cashew Nut Truffle,ของหวาน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832877/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Coated%20Cashew%20Nut%20Truffle.png
1877,ทะเลทอดกระเทียม,"อาหารจานเดียว, อาหารทะเล",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833958/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B8%9A/%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5%E0%B8%97%E0%B8%AD%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1.png
1878,ปลาทับทิมลุยสวน,"อาหารจานเดียว, อาหารทะเล",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833969/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B8%9A/%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%B1%E0%B8%9A%E0%B8%97%E0%B8%B4%E0%B8%A1%E0%B8%A5%E0%B8%B8%E0%B8%A2%E0%B8%AA%E0%B8%A7%E0%B8%99.png
1879,คั่วกลิ้งหมูถาด และไข่ต้ม,"อาหารไทย, อาหารจานเดียว",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833702/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%96%E0%B8%B2%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%81%E0%B8%AB%E0%B9%89%E0%B8%87%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B9%81%E0%B8%A1%E0%B9%88%28%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%94%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%8C%29/%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%81%E0%B8%A5%E0%B8%B4%E0%B9%89%E0%B8%87%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%96%E0%B8%B2%E0%B8%94%20%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%95%E0%B9%89%E0%B8%A1.png
1880,ยำขนมจีนปลาทู-กุ้ง และไข่ต้ม,"อาหารไทย, อาหารจานเดียว, อาหารทะเล",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833759/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%96%E0%B8%B2%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%81%E0%B8%AB%E0%B9%89%E0%B8%87%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B9%81%E0%B8%A1%E0%B9%88%28%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%94%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%8C%29/%E0%B8%A2%E0%B8%B3%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%88%E0%B8%B5%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%B9-%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87%20%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%95%E0%B9%89%E0%B8%A1.png
1881,Peppermint Chewing Gum,ของหวาน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833003/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Peppermint%20Chewing%20Gum.png
1882,Wasabi Cashew Nut with Chia Seed,ของหวาน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833048/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Wasabi%20Cashew%20Nut%20with%20Chia%20Seed.png
1883,Hojicha Tea Frappuccino,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832906/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Hojicha%20Tea%20Frappuccino.png
1884,Chocolate Cream Chip Frappuccino,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832872/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Chocolate%20Cream%20Chip%20Frappuccino.png
1885,Vanilla Sweet Cream Cold Brew,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833046/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Vanilla%20Sweet%20Cream%20Cold%20Brew.png
1886,Honey Greek Yogurt,"อาหารคลีน/สลัด, ของหวาน",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832914/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Honey%20Greek%20Yogurt.png
1887,Double Chocolate Pain Suisse,"ของหวาน, เบเกอรี/เค้ก",
1888,Chocolate Glazed Donut,"ของหวาน, เบเกอรี/เค้ก",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832874/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Chocolate%20Glazed%20Donut.png
1889,Soft Chocolate Chip Cookie,"ของหวาน, เบเกอรี/เค้ก",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833020/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Soft%20Chocolate%20Chip%20Cookie.png
1890,Blueberry Crumble Muffin,"ของหวาน, เบเกอรี/เค้ก",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832852/Starbucks%20%28%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%29/Blueberry%20Crumble%20Muffin.png
1891,ฮันนี่การ์ลิคพอร์คช็อพ,สเต๊ก,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830394/Beef%20Express%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%20%28Beef%20Express%20Bangna%29/%E0%B8%AE%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A5%E0%B8%B4%E0%B8%84%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9E.png
1892,สเต๊กปลาแซลมอนและปลากะพง,สเต๊ก,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830388/Beef%20Express%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%20%28Beef%20Express%20Bangna%29/%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B9%8A%E0%B8%81%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%81%E0%B8%8B%E0%B8%A5%E0%B8%A1%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%81%E0%B8%B0%E0%B8%9E%E0%B8%87.png
1893,พาสต้าครีมเลม่อน,อาหารคลีน/สลัด,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830339/Beef%20Express%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%20%28Beef%20Express%20Bangna%29/%E0%B8%9E%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B9%80%E0%B8%A5%E0%B8%A1%E0%B9%88%E0%B8%AD%E0%B8%99.png
1894,พาสต้าโอลิโอ้เบคอน,อาหารคลีน/สลัด,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830355/Beef%20Express%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%20%28Beef%20Express%20Bangna%29/%E0%B8%9E%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B9%82%E0%B8%AD%E0%B8%A5%E0%B8%B4%E0%B9%82%E0%B8%AD%E0%B9%89%E0%B9%80%E0%B8%9A%E0%B8%84%E0%B8%AD%E0%B8%99.png
1895,เพสโต้พาสต้า,อาหารอิตาเลียน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830413/Beef%20Express%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%20%28Beef%20Express%20Bangna%29/%E0%B9%80%E0%B8%9E%E0%B8%AA%E0%B9%82%E0%B8%95%E0%B9%89%E0%B8%9E%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B9%89%E0%B8%B2.png
1896,พาสต้าโอลิโอ้เบคอน ท็อปปิ้งสเต็ก,อาหารอิตาเลียน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830352/Beef%20Express%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%20%28Beef%20Express%20Bangna%29/%E0%B8%9E%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B9%82%E0%B8%AD%E0%B8%A5%E0%B8%B4%E0%B9%82%E0%B8%AD%E0%B9%89%E0%B9%80%E0%B8%9A%E0%B8%84%E0%B8%AD%E0%B8%99%20%E0%B8%97%E0%B9%87%E0%B8%AD%E0%B8%9B%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%87%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B9%87%E0%B8%81.png
1897,ข้าวผัดกะเพราหน้าเนื้อ,อาหารจานเดียว,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830265/Beef%20Express%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%20%28Beef%20Express%20Bangna%29/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD.png
1898,ข้าวหน้าเนื้อ,อาหารจานเดียว,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830294/Beef%20Express%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%20%28Beef%20Express%20Bangna%29/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD.png
1899,ข้าวผัดมันเนื้อหน้าลิ้นวัวซูวี,อาหารจานเดียว,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830275/Beef%20Express%20%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2%20%28Beef%20Express%20Bangna%29/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%A5%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%A7%E0%B8%B1%E0%B8%A7%E0%B8%8B%E0%B8%B9%E0%B8%A7%E0%B8%B5.png
